user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
tiktok,107955,6966729226493906182,@yunamusic will take the stage during our #TikTokLIVE celebration to close out #APIHM. You don’t wanna miss this epic night 🙌 #WeAreAPI,1622068054,21,https://www.tiktok.com/@tiktok/video/6966729226493906182?lang=en,49000,2007,4397,1400000
tiktok,107955,6965975351193308422,We’re closing out #APIHM with the ultimate #TikTokLIVE celebration 🙌 Join @inmyseams @8illy @yunamusic @jayparkisoverparty this Thursday #WeAreAPI,1621892528,19,https://www.tiktok.com/@tiktok/video/6965975351193308422?lang=en,55600,2087,7672,1200000
tiktok,107955,6964054566606359814,Kick back with @blakeshelton this Friday during our #TikTokLIVE series #Headstream at 4 PM PT!,1621445310,15,https://www.tiktok.com/@tiktok/video/6964054566606359814?lang=en,75500,1761,14200,1800000
tiktok,107955,6958952217084808453,Start your weekend with @alyandaj. They'll be joining our #TikTokLIVE series #Headstream this Friday at 4 PM PT!,1620257327,15,https://www.tiktok.com/@tiktok/video/6958952217084808453?lang=en,87700,2207,28200,2100000
tiktok,107955,6957020008216087813,"May is #APIHM, let’s all celebrate and recognize the achievements and history of the API community on TikTok. Know us #WeAreAPI",1619807449,60,https://www.tiktok.com/@tiktok/video/6957020008216087813?lang=en,726700,10800,34800,11100000
tiktok,107955,6951744552424180997,emo isn't a phase it's a 🤘LIFESTYLE🤘 #ItWasntAPhase @alltimelow,1618579163,20,https://www.tiktok.com/@tiktok/video/6951744552424180997?lang=en,621600,11600,49300,9800000
tiktok,107955,6948902431724014853,Get ready 👏 @liltjay joins episode 2 of our new #TikTokLIVE series #Headstream Friday at 4 PM PT. See you there!,1617917429,15,https://www.tiktok.com/@tiktok/video/6948902431724014853?lang=en,112400,1446,19800,2500000
tiktok,107955,6946653789684239622,Get in the mind of @ddlovato and watch the new #TikTokLIVE series #Headstream Fridays at 4 PM PT/7PM ET.,1617393880,15,https://www.tiktok.com/@tiktok/video/6946653789684239622?lang=en,100900,1374,16400,2700000
tiktok,107955,6943708918040366341,"Challenge the Game discussed mental health, equality and love for the game! Celebrate all women in sports using #HerStory",1616708220,59,https://www.tiktok.com/@tiktok/video/6943708918040366341?lang=en,102000,1553,20600,2400000
tiktok,107955,6940334002360372485,Celebrate the end of #TikTokFashionMonth with an immersive virtual TikTok Runway Labyrinth! Thursday 3/18 at 7PM PT,1615922436,15,https://www.tiktok.com/@tiktok/video/6940334002360372485?lang=en,103500,1990,23900,2000000
tiktok,107955,6939997993525333254,"You are realness, weirdness, chaos and hope. And we’re celebrating it all 👏  #KeepOnKeepingOn",1615844203,30,https://www.tiktok.com/@tiktok/video/6939997993525333254?lang=en,139100,1694,8453,3700000
tiktok,107955,6935521116114914566,You can now ask and answer any questions on LIVE with the new Q&A feature. Check it out now!,1614801856,40,https://www.tiktok.com/@tiktok/video/6935521116114914566?lang=en,126600,3407,27800,2300000
tiktok,107955,6935520747200711942,The new Q&A feature is now here to help you ask or answer any questions. Try it out now!,1614801769,59,https://www.tiktok.com/@tiktok/video/6935520747200711942?lang=en,144400,2174,9957,5500000
tiktok,107955,6934524605944089862,get ready for unstoppable voices of woman-identifying people everywhere. #WomensHistoryMonth is now and we're here for it 💪 #WhenWomenWin,1614569848,41,https://www.tiktok.com/@tiktok/video/6934524605944089862?lang=en,103800,1485,11500,1500000
tiktok,107955,6933338547441257733,@brittany_broski and @jasonrodelo discuss loving what you create on #ForYouPodcast. Listen and subscribe for new episodes each week!,1614293691,23,https://www.tiktok.com/@tiktok/video/6933338547441257733?lang=en,116800,1141,5160,5100000
tiktok,107955,6932896546379861253,"Don’t miss performances by @snoopdogg @tyga and @officialsaweetie during our #MakeBlackHistory Celebration, Friday at 5 PM PT",1614190777,22,https://www.tiktok.com/@tiktok/video/6932896546379861253?lang=en,945300,9136,24100,121900000
tiktok,107955,6932895692880989445,Make sure to watch @snoopdogg @tyga and @officialsaweetie  perform at TikTok’s #MakeBlackHistory Celebration. It’s all happening Friday at 5 PM PT,1614190577,20,https://www.tiktok.com/@tiktok/video/6932895692880989445?lang=en,115100,1344,5125,1800000
tiktok,107955,6932894764454972677,West Coast music just hits different. Tune in Friday at 5 PM PT for TikTok’s #MakeBlackHistory Celebration w/ @snoopdogg @tyga and @officialsaweetie,1614190362,18,https://www.tiktok.com/@tiktok/video/6932894764454972677?lang=en,98000,1227,5948,3400000
tiktok,107955,6930410036275449094,"Black creators winning, building, and thriving! 🙌🏿 #MakeBlackHistoryBig thanks to @kkaayyttrraa for letting us premiere his new song ""Caution”",1613611843,15,https://www.tiktok.com/@tiktok/video/6930410036275449094?lang=en,112700,1369,16700,2000000
tiktok,107955,6927737560428973318,Spend your Valentine's Day with @justinbieber as he performs #JournalsLive for the first time ever 💞 Join us Sunday at 6 PM PT,1612989604,15,https://www.tiktok.com/@tiktok/video/6927737560428973318?lang=en,286900,4163,0,8300000
tiktok,107955,6927009225470119173,Celebrating those who do it for the culture 🙌🏿  #BlackHistoryMonth #MakeBlackHistory,1612820027,30,https://www.tiktok.com/@tiktok/video/6927009225470119173?lang=en,96700,1031,21200,1200000
tiktok,107955,6925916849196616966,Episode 2 of the #foryoupodcast is LIVE 🎧 @brittany_broski and @bomanizer discuss the importance of support from friends & fam,1612565689,21,https://www.tiktok.com/@tiktok/video/6925916849196616966?lang=en,77600,871,11700,1900000
tiktok,107955,6925541392936717574,Join us LIVE for the TikTok Tailgate with Miley Cyrus and special guests on 2/7 2:30PM ET #SuperBowlLV #tiktoktailgate,1612478274,12,https://www.tiktok.com/@tiktok/video/6925541392936717574?lang=en,115800,1241,8174,3200000
tiktok,107955,6924349399078276358,"We’re kicking off Black History Month with #MakeBlackHistory. Black culture is the culture, and culture starts on TikTok ✨🙌🏾 #BHM",1612200738,15,https://www.tiktok.com/@tiktok/video/6924349399078276358?lang=en,158800,1240,16600,2400000
tiktok,107955,6923290320545271046,@livbedumb is out here giving us all soundtracks for life 🎶 #ItStartsOnTikTok,1611954151,29,https://www.tiktok.com/@tiktok/video/6923290320545271046?lang=en,230300,1423,11900,2500000
tiktok,107955,6922146789181132037,Introducing the FIRST ever podcast from TikTok with host @brittany_broski and special guests ✨🎙 ✨ #ForYouPodcast,1611687907,15,https://www.tiktok.com/@tiktok/video/6922146789181132037?lang=en,152000,1895,15600,2400000
tiktok,107955,6912598122988326149,Thank you for celebrating NYE with us! We had a blast saying #bye2020 and #welcome2021 👋,1609464681,59,https://www.tiktok.com/@tiktok/video/6912598122988326149?lang=en,268800,3819,47400,4200000
tiktok,107955,6911370401054526725,@lilyachty and @brittany_broski  are hosting our 2020 countdown! Tune in December 31st starting at 9:30pm ET,1609178834,26,https://www.tiktok.com/@tiktok/video/6911370401054526725?lang=en,1600000,11300,44300,118000000
tiktok,107955,6909171131882802434,"No matter how you celebrate, we hope it's filled with joy. #ItStartsOnTikTok #HolidaysOurWay",1608666916,15,https://www.tiktok.com/@tiktok/video/6909171131882802434?lang=en,459300,1796,15900,7700000
tiktok,107955,6907709736355908869,"Check out your #YearOnTikTok to see what videos you loved, shared, and discovered!",1608326522,20,https://www.tiktok.com/@tiktok/video/6907709736355908869?lang=en,529600,9285,18500,32500000
tiktok,107955,6906565862132698370,Creators like @AlanChikinChow are giving back during #GivingSzn Here’s how you can donate too!,1608060262,44,https://www.tiktok.com/@tiktok/video/6906565862132698370?lang=en,522500,3674,20800,129100000
tiktok,107955,6889096755028233478,"LA friends, get your hands on all the TikTok food trends! Only on @postmates. Not in LA? Get Free Delivery using code 'TIKTOK' #TikTokTreats",1603992884,15,https://www.tiktok.com/@tiktok/video/6889096755028233478?lang=en,344300,6166,70800,4600000
tiktok,107955,6881450806688664838,Good vibes only 🤙 @420doggface208 @mickfleetwood @tomhayes603,1602212662,15,https://www.tiktok.com/@tiktok/video/6881450806688664838?lang=en,1700000,17700,38800,49800000
tiktok,107955,6880971899023674629,"Celebrate the end of #TikTokFashionMonth with TikTok Runway Odyssey ft. @aliceandolivia & @puma, Thursday 10/8 at 7PM PT",1602101153,15,https://www.tiktok.com/@tiktok/video/6880971899023674629?lang=en,585000,6649,19200,111500000
tiktok,107955,6878464336357084422,🚨New feature alert!🚨more #Duet  layouts are now available. Try them out now!,1601517318,44,https://www.tiktok.com/@tiktok/video/6878464336357084422?lang=en,492700,10700,20900,7100000
tiktok,107955,6874340584895581445,#WeAreTikTok and we are here to stay!,1600557155,54,https://www.tiktok.com/@tiktok/video/6874340584895581445?lang=en,3000000,246400,235400,25500000
tiktok,107955,6871293709275630854,Check out our new tutorial on going LIVE!,1599847750,48,https://www.tiktok.com/@tiktok/video/6871293709275630854?lang=en,330300,5348,30500,3800000
tiktok,107955,6867963867230653702,Now Introducing: STITCH! Make the ultimate collab with your fav creators 🎬,1599072465,43,https://www.tiktok.com/@tiktok/video/6867963867230653702?lang=en,502100,12900,35600,7100000
tiktok,107955,6863578715582975238,You can now add text to your cover images. Try it out now!,1598051458,32,https://www.tiktok.com/@tiktok/video/6863578715582975238?lang=en,265400,6122,22100,3300000
tiktok,107955,6856014780440874245,A message to the TikTok community.,1596290340,59,https://www.tiktok.com/@tiktok/video/6856014780440874245?lang=en,6100000,455700,325500,56900000
